PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,sample_idx,geo_accession,singlecellprobability,submission_year
-84.82251,32.91742,172.90842,-109.08451,-21.713463,-18.894308,85.235085,18.38278,53.643475,29.004791,-2.3170493,-39.863033,-14.820891,-79.27568,-33.004513,11.911733,4.110863,29.235445,-7.8833537,-98.44039,7.342416,6.2760987,14.431866,-9.314634,-15.936448,-3.9129207,36.270493,28.899063,16.49926,-8.3393,-16.098291,0.5629669,-10.096546,35.319504,16.605902,-29.834656,-1.5932974,-8.993705,0.44755566,-3.416876,20.717934,-23.937124,5.041024,8.242147,-6.3070107,22.722921,1.3951923,-23.992817,13.763171,-23.39133,9574,GSM1464316,0.20532592404076988,2014
-118.202515,39.99656,175.72398,-101.21025,-53.56351,-8.704941,84.04925,53.822342,80.96103,43.07917,14.212962,-83.28735,-19.609076,-74.92184,-59.375896,-10.56492,0.6767248,3.0045464,-6.6963234,-76.49507,14.824943,16.198612,33.142742,-8.670654,-25.365835,-12.263181,56.43396,13.844417,18.964024,-12.383697,-22.694828,17.152609,-2.6173003,38.19133,20.332436,-2.3503444,-7.3137455,1.9477445,-1.3351719,-0.51430047,4.7285643,-16.043797,2.7488856,10.781087,-6.6651974,22.548344,-10.355854,-25.659765,19.236807,-14.723841,9576,GSM1464318,0.0026427151819495005,2014
-179.35474,-107.94386,-36.240246,33.29216,4.2298417,7.9459615,-88.38198,-63.112274,18.735268,88.41169,-27.55198,1.1639993,3.9360328,52.520935,-1.8814535,-45.626892,7.7779355,3.7757988,-5.4568214,-32.318455,-24.861713,33.1749,10.013458,13.939218,38.478264,17.372757,7.6136737,-20.513796,-34.485195,-14.979813,-1.8755054,-29.628687,-34.133442,11.203744,61.10961,58.003815,-91.5585,18.85472,10.519862,-20.08732,9.327463,8.984892,3.5369287,-11.71929,44.84434,2.8073733,-6.7514343,29.39133,-28.320707,-10.684752,9734,GSM1467840,0.007632369314353661,2014
-179.15515,-102.23524,-4.4188347,11.941794,-26.199528,-23.115244,-108.51229,-90.29591,39.34357,54.730312,-6.5778484,23.347277,4.2618313,15.2087145,80.82469,8.120981,-13.119819,5.759715,-2.4049792,13.7058935,22.180595,19.66913,5.851267,-4.209165,-15.850329,8.463986,7.422903,0.018290233,49.201817,33.364235,-1.3349487,1.5606073,19.137115,5.143816,2.5786316,3.7516074,10.029254,-29.384857,18.040535,10.147093,8.614286,-9.1192465,-10.281921,-4.3618855,-26.842709,1.7476165,2.5721345,0.89065564,-1.9543486,3.542799,9807,GSM1473803,0.0013050736666646275,2014
-177.32632,-114.00208,-23.603226,31.743078,4.151938,10.990195,-86.82887,-41.64807,40.01302,84.83327,-9.826824,0.2530448,8.375021,32.64458,10.544455,-4.595342,16.591923,12.855339,25.175016,-16.195705,21.980833,-3.949364,-4.0482907,20.757421,-3.7672286,13.097792,7.5422187,11.936877,19.166048,12.683709,9.550142,-22.525244,18.746605,24.58632,-9.923276,-1.8093938,16.479826,-21.484722,21.798002,23.434896,-4.030719,26.719849,3.9171693,-17.924837,-20.92181,32.178318,-26.609552,38.247105,7.433529,31.72874,9880,GSM1481726,0.009302394847649125,2014
-106.95466,-162.4501,-93.266174,26.674826,33.293182,15.799371,-67.14183,-31.166832,97.07672,38.598824,2.4869578,-4.397877,25.285675,-17.213547,-31.173885,-24.179785,18.177723,60.255386,25.311235,-19.136852,-6.428366,2.0507288,10.813933,35.897118,-16.123262,-19.508291,1.3620516,12.30256,-9.553769,-0.555054,-2.460156,-1.193316,-11.895334,2.956764,-6.1652074,4.77871,2.569059,-6.576434,-8.886696,-18.204823,3.2134385,16.75259,-11.767768,-6.9858932,-11.879442,13.594306,-4.1227384,-10.985052,14.780852,-8.666368,9902,GSM1482484,0.002529746650941689,2014
-178.59068,-110.09377,-35.548805,84.707596,-61.408974,-63.77217,-11.566774,49.013798,39.379944,76.44968,-5.1755843,-18.426739,-4.3625927,58.755077,-5.470362,-24.187218,64.40886,-14.557916,7.5550175,-12.377134,11.877256,-39.58889,-17.831633,10.120246,19.485737,18.64465,10.315296,1.6894788,18.314552,17.302242,18.566261,-36.140575,-37.11904,-7.2649946,-42.564774,-31.049458,33.279785,45.27335,-51.62424,12.576979,45.61561,-57.296715,69.94687,-29.446402,54.323296,-0.95475674,27.096891,17.08821,-14.898955,19.021551,9914,GSM1482895,0.0007039491745826926,2014
-128.71149,-62.105244,-28.795778,-56.86787,103.51359,91.13563,-48.77185,-7.082718,-21.756226,-39.532524,110.03231,-82.25263,28.538828,15.031323,-32.9722,13.146385,114.33551,-107.25364,-19.086884,-6.8515196,-54.476208,-61.8697,-77.61687,29.953217,24.427671,-29.30058,32.13424,-57.62046,9.886812,21.538183,1.4677168,-14.879145,42.007057,33.785282,-5.5267105,36.1104,-0.7012435,-24.455233,11.093292,-18.182997,-16.778242,-16.954885,0.9173223,-22.643213,-20.94256,7.0236554,6.653056,-14.70099,-14.282691,-7.590046,9959,GSM1482960,0.012224068023980074,2014
-186.15347,-125.06225,-7.4655643,-5.6796308,13.148504,19.203293,-125.007385,-62.900024,50.7465,94.92336,-18.2506,-12.074162,39.14387,39.25899,-24.775858,-57.94092,-1.7150981,23.64394,-16.170229,-5.898317,10.035314,45.356632,9.760238,7.5516763,-1.9749124,-1.633296,-4.203777,15.435323,4.4814215,12.22199,29.09962,10.842121,9.671307,1.2411177,-13.038632,16.037897,23.868172,0.67327404,-13.864544,-2.8290703,-16.963005,7.927373,-14.967336,7.674468,2.4002764,-1.2472525,2.7761035,30.90364,-12.657067,-5.279832,10065,GSM1492878,0.007408814909511778,2014
87.645035,47.063957,-152.40349,116.60023,43.628773,20.641373,74.461006,-85.74805,-26.935453,30.01254,32.493572,-26.732836,-18.717821,-46.64751,-27.555584,29.717216,-52.141907,13.103545,48.707794,-53.916115,-29.083538,20.611385,-10.890028,27.901588,-58.45755,-29.011965,-1.6997783,-23.268518,-24.347698,28.51373,-76.670906,-28.372183,26.534832,-9.407656,0.36726862,5.6984334,20.217482,9.870711,-20.887083,-2.0018435,10.926263,11.695203,23.762394,28.28806,21.279839,-1.0988605,-14.724682,-10.180989,14.58098,-9.875707,10606,GSM1513254,0.013467265095784508,2014
-182.70406,-121.638985,-56.382744,22.471975,43.31059,-92.813255,-41.44524,50.45223,14.79977,69.401955,-53.388367,69.987854,51.012486,7.818546,-33.549446,-3.1489792,7.768024,4.7026567,-34.874043,-0.45706508,-45.602604,-17.289154,7.0442414,38.73712,-15.35093,56.741035,-20.667664,-14.397555,-0.13191436,-1.2579801,-3.461738,31.667738,-8.425829,-4.6342874,-10.4461565,26.141985,-2.9187012,2.6921186,-15.678048,-12.609886,-33.85578,15.972804,-20.330036,-2.7164135,27.046007,23.786121,-1.4530052,14.969221,-0.1597264,-31.412169,10642,GSM1517658,0.008099731291528424,2014
-182.31639,45.421463,-76.450516,57.53209,-172.30373,44.171833,34.492523,8.478601,-33.948647,45.919216,26.653606,-46.003128,50.075176,2.8361197,51.5988,18.85947,-20.154219,-24.032429,-24.423704,14.879656,-16.266632,42.46484,11.662545,13.62556,-7.1114607,30.250423,-7.301627,-18.135294,-14.312824,6.2995887,20.584797,-5.822918,13.660269,34.77136,15.325311,-24.119286,-7.2953496,-19.346405,25.327715,20.296381,14.336854,-26.196234,-10.33679,-8.400385,-5.1405153,3.3187568,25.617186,17.258877,33.224846,31.192009,10673,GSM1518062,0.0,2014
-188.65256,154.7078,-157.30302,-27.289305,-24.98491,17.560814,-18.025665,6.7319117,6.2341166,1.1938431,-11.912925,-30.340164,-68.65494,11.38876,2.4627478,32.21946,-20.863453,-44.458538,-5.791983,-0.9581154,56.52836,22.50526,-5.1696763,10.708414,21.395498,18.688047,3.5323076,-7.3430023,-12.299902,16.934092,20.601967,13.582238,-52.218163,29.497917,-48.523212,10.502256,-22.564798,-9.299529,-31.608646,-1.3507769,-23.376104,-2.6109037,-13.12477,9.745599,-25.939022,6.660994,20.920753,4.5143275,-17.202543,-5.5716853,10788,GSM1521593,0.0,2014
-163.4997,6.124784,-80.21473,-81.429214,165.94737,-7.9043045,11.669048,81.04712,-89.42359,38.37948,15.054834,-43.089558,-15.2192955,6.305432,29.196474,-54.698307,-37.469543,10.112678,59.07514,-88.78465,31.530836,42.14678,-67.24107,12.832892,28.331802,4.332466,-35.30424,12.518451,12.319878,-13.298992,19.219057,18.92366,18.40446,-1.5314021,-7.1012645,6.3501997,9.174342,-10.869872,-0.04407765,-5.3054047,17.17509,-0.7986459,-2.398334,-2.3558834,0.36353666,2.8432443,9.800335,-10.162066,10.144162,22.20013,10888,GSM1522258,0.005158804837579742,2014
-155.17464,-133.8266,-51.66196,-3.6025274,40.559277,0.3436842,-125.174255,-76.281975,34.66661,42.169804,-1.6736583,5.40056,19.250673,5.4625554,11.002865,-33.699512,-8.312468,13.311659,-7.9935265,-6.8028727,-10.666866,38.543434,13.492471,-0.06534735,-9.444101,-3.7991178,-7.87743,0.58373606,-5.034029,-0.024893204,13.812217,-11.271637,-10.254859,-7.548494,7.115229,19.932528,-21.599558,3.1598492,-4.765373,-14.8088455,4.9678874,0.43009797,-4.2053523,5.118042,22.081635,-1.4567187,-6.5727253,3.8807495,-13.121889,-23.717524,11193,GSM1524869,0.006167794295935917,2014
-182.5419,-158.8787,2.9989712,-25.828678,-42.984436,90.75631,60.015736,36.282375,-51.220413,4.925144,-39.82564,50.095882,-60.637257,-32.128967,1.8677597,-59.353123,-86.89446,-37.282234,-66.78254,16.02379,-29.822844,-12.335196,3.8706741,-23.620827,-9.661198,-30.298439,10.282438,-66.87704,9.790803,-27.059711,17.234814,-35.788513,-2.2714396,-31.270767,-13.2040615,31.22587,25.223503,-32.49876,-12.105706,22.770197,18.030096,-2.281953,-3.766864,-14.7836685,-13.248849,-11.572797,-3.809121,-12.0328,-14.594054,-2.6012783,11442,GSM1533261,0.0313529483259779,2014
-169.91234,268.67953,-5.9883986,-44.026703,-69.15312,-0.017907517,13.745964,-35.62798,-28.961094,25.056406,-26.528322,3.5401707,51.143116,-2.2781827,38.41886,-7.9121222,11.422171,19.62137,-50.21991,-23.075071,-17.765709,-28.277943,-0.2879256,-29.099556,43.02223,1.2935256,31.718342,21.923683,12.522673,10.276866,7.412297,14.998793,-26.406433,1.2788868,-30.795395,9.523969,5.5543356,-21.791115,-14.574607,4.8512163,-23.762983,15.328902,-2.639614,9.970434,4.9691877,7.012375,-5.1665854,-2.2462976,-35.577126,15.576166,11790,GSM1540523,0.0,2014
-172.63503,274.5778,-3.999812,-60.82762,-62.47495,-8.225767,5.039414,-43.746227,-21.453522,21.245407,-40.21208,15.440613,29.353191,11.384869,49.613903,0.11774283,6.3334866,16.394066,-48.69369,-25.128836,-7.963488,-28.459124,-5.010328,-30.84795,43.823112,-3.3419452,33.33779,19.327118,13.6736,11.172457,3.887935,14.666178,-31.867563,9.455102,-29.621761,5.0586424,7.1041765,-21.368185,-12.880695,10.14598,-23.821503,6.991226,-4.4126887,13.660539,4.571233,8.624875,-5.939624,-2.7662604,-36.51568,18.836164,11821,GSM1540554,0.003727846355046931,2014
-189.44196,-146.59352,18.387335,-41.79684,-9.312794,63.208054,-25.07529,7.4571295,-15.531421,-42.44066,23.401564,-0.5164607,-7.148384,-9.817552,-26.320173,-48.354023,-27.904844,-41.61086,-43.637817,29.255026,-30.615623,-18.434793,-13.340358,38.84465,34.756737,-48.39806,6.9385366,-3.996333,6.57048,21.11456,-28.036835,48.814445,5.989486,21.339312,15.811773,-48.40753,-9.35374,10.038524,5.2540474,-10.644769,-22.279438,-9.307909,-39.53511,16.878208,17.429523,17.41881,33.39967,3.9778476,-28.635397,-16.180353,11931,GSM1542468,0.015590272878872198,2014
-177.0203,-64.61484,103.42902,24.29055,-46.596096,51.67553,51.70782,15.6995125,-30.895744,54.12856,-30.289278,9.709837,-26.449047,49.490532,-13.907373,-32.229347,1.182035,-43.615047,8.225336,15.482244,-2.163452,-19.343643,23.424122,-0.5245487,-8.925079,-27.84802,6.6289,35.37562,4.746984,-16.035414,-6.6412616,-5.335185,-11.552899,-3.688741,6.446054,30.02389,-5.8152933,-10.7851925,-5.398193,-8.32983,-0.53535813,-19.811028,15.1956625,36.55902,-14.432651,-12.2515545,18.260319,-0.25702822,8.344873,41.738743,12027,GSM1548002,0.017029709346917714,2014
676.7303,-45.950134,25.076624,-18.355387,67.00291,2.7361553,-43.21448,-49.92062,69.86464,19.306217,27.432974,-10.678801,-1.5849456,-47.107048,-15.601155,-15.499478,1.8911493,35.71634,-33.59898,-30.278023,1.7487322,21.547949,-13.5571375,-8.701965,-18.63716,-15.807883,-13.573032,36.64336,2.1256468,-2.6712785,10.8426485,-8.887461,1.5226309,-4.780132,-6.4173098,-4.187225,15.461354,-1.5245279,-12.471651,13.8051195,-9.353278,-14.571244,8.227671,9.63345,-14.200416,8.353499,5.9017763,15.812466,-14.175129,-1.2875624,12392,GSM1556634,0.41976734875987404,2014
740.34033,-54.133926,0.50884926,-7.149427,47.931374,-0.40824232,-36.584118,-52.658497,48.01271,14.127596,24.722872,-0.81354886,-11.084585,-40.00027,-10.178409,-11.3545475,-0.9457801,27.476469,-26.991339,-24.379614,7.7782254,16.725506,-10.753354,-6.409893,-21.849205,-15.580094,-16.671661,29.196028,-1.4605155,-12.865806,9.183043,-12.294977,0.46486163,8.565003,-12.224278,-1.023733,14.064311,-6.323236,-8.104582,15.470099,-3.693697,-10.060671,3.1876335,9.134936,-4.5835567,2.8197324,-6.0938983,18.312881,-3.6816902,-1.3325236,12393,GSM1556635,0.3050077776180259,2014
1000.7929,1.0227519,0.54391354,-41.139828,14.228227,-3.2244868,-1.3142897,28.666824,1.8317425,3.2107642,46.052544,-20.949844,-24.396551,15.299155,12.899398,-8.160063,1.6322504,28.955338,-21.57241,3.1060712,-9.645415,7.850317,-7.643396,0.14283428,-24.602716,15.644849,4.132473,-3.9306633,2.2490127,-10.625764,-2.5996535,-5.65953,-16.388153,-3.7300081,-3.0230174,6.8924055,0.8877405,10.033917,-1.5327698,3.815701,13.902549,-13.002273,-8.668485,-1.1831338,-17.364107,20.24859,-0.79480964,-12.574822,18.423452,-8.916048,12524,GSM1558607,0.2794753085902161,2014
795.36816,10.9790125,8.628132,-37.530582,51.350872,-9.994086,8.323158,19.890966,11.419158,15.051029,56.53512,-25.889248,-29.24496,-5.5963984,24.73605,-17.606554,2.459769,32.099285,-31.008202,-12.80113,17.848879,11.889812,-25.87483,-5.5630903,-27.234333,18.28049,-3.293756,3.3670328,17.09359,-8.439222,-3.8609705,-12.000213,-41.69615,9.808944,0.90822333,-4.181188,3.1148705,16.573551,7.0159173,-4.208989,16.293522,-17.692816,-7.2789364,5.265256,-21.513914,29.775095,-10.132474,-8.857263,22.474543,-24.4846,12533,GSM1558616,0.2129536517736731,2014
-145.4911,-119.70677,98.627365,-57.40163,5.7940836,153.1873,14.538448,-23.470112,-12.938193,30.378944,-55.533443,37.32949,18.88275,19.235973,-3.566421,15.638447,-6.3224626,50.056023,-20.152275,-32.160606,3.8354585,16.577354,2.4812765,0.99486625,17.7001,13.559885,-0.50408757,15.334142,-10.525373,3.9242322,-15.7876625,-8.529533,7.9809833,37.113113,-23.160072,-25.447414,-1.9224154,3.7098477,-3.1979551,15.280102,-6.692801,-3.4490976,7.365724,-12.584162,28.183838,-0.7238999,-32.471485,-18.282124,35.487144,-3.0180705,12671,GSM1560667,0.018789033446064474,2014
-188.72813,-118.60357,-9.556781,-21.31023,17.054222,-65.468346,32.025227,103.12057,-37.61611,12.15174,5.4190373,0.9820468,-29.722923,44.762917,0.6355865,-53.31645,-14.920977,20.811974,-18.894388,3.1805668,-35.983284,-7.557691,-14.696687,-4.376674,21.20688,-11.849001,-32.285835,29.040516,4.4163346,26.99439,18.615921,37.442707,4.41731,-8.544857,-13.347782,-21.775923,10.295611,29.995417,27.923586,-26.619762,-9.25122,17.367846,8.799642,31.920546,14.619041,-10.098982,35.529144,18.696012,3.071184,19.883097,13365,GSM1562858,0.007585536870267793,2014
-139.83249,-91.21432,104.45212,4.7482033,-69.449036,16.784334,78.74288,-63.42453,-76.12844,-12.090277,-46.056194,52.14012,-66.5582,-24.408033,-47.324665,-73.31435,-77.33024,-21.300707,-62.63403,-8.721965,-15.725859,-17.80186,3.9215226,-20.202686,-18.527061,-13.61602,30.493847,-70.064415,37.37467,-31.391933,8.018212,-18.503534,2.6452172,-22.845016,0.6712249,18.404718,18.194437,-18.28704,-15.999544,-2.6112187,17.771465,-10.517508,1.1512686,-27.934912,-40.38515,-13.858361,-4.3770313,-8.234516,-17.301449,-10.65223,13585,GSM1571068,0.04359335455178164,2014
-179.71936,-46.719395,86.86109,15.280084,-119.52912,-131.6222,67.28382,-25.155914,-46.267,-66.94146,-14.432446,31.046623,33.56188,37.53251,-59.884396,9.411103,43.293728,-7.249471,10.74256,-0.7311347,39.563282,27.90587,9.845028,-84.831345,-14.047037,-16.194353,1.4804262,-45.968903,20.43936,48.620167,11.680903,14.452267,-4.04742,4.1533413,14.18172,-43.55324,-16.555975,28.003181,23.048079,-54.561317,10.880348,-12.823202,-30.883844,-11.705775,-36.325443,-8.233825,-39.38262,21.875631,-30.149815,-3.5567868,13799,GSM1574802,0.02608686832539475,2014
-149.26219,-79.008224,58.19205,97.60281,-84.39946,-107.84182,-9.570445,-129.48734,-35.6102,-20.61248,8.467638,30.76112,-42.438625,-11.455604,-20.318375,4.482123,56.067944,-0.6614043,15.143795,5.564032,33.549316,-9.691234,-27.524185,-15.977155,36.880367,71.88216,70.41675,-36.188904,73.71335,21.236742,34.21599,1.0821674,-10.63948,0.52819914,-20.47109,-37.861927,23.46207,46.8798,-59.253113,1.1679732,43.681046,-55.42874,67.249985,-29.68992,24.679008,7.533417,15.762347,-2.768322,-17.4801,-8.875947,13812,GSM1575578,0.08122623652382906,2014
-183.09738,-50.04833,-69.85639,48.537773,-119.35566,16.283903,30.76586,43.100735,0.13861313,-2.996829,56.86413,-20.14295,-75.80294,29.774206,71.12742,10.509752,46.11499,-95.24069,-16.023462,32.53214,0.9359498,35.413673,61.868332,27.921843,19.293493,-0.06101243,-92.168465,54.092354,125.75279,-45.726437,-27.483055,-49.702923,16.880747,-36.765762,-6.393138,1.8755128,-0.15906374,18.678715,0.46351245,-28.677744,-12.536636,14.318379,-11.480008,-0.30508664,19.59953,33.72988,-33.014717,-13.886345,-10.974657,2.2688031,14445,GSM1590460,0.003910423892317286,2015
-176.41612,14.645553,-70.813286,-75.85679,150.49306,-25.21228,10.443069,102.37485,-87.42615,46.950134,10.326339,-42.68099,-18.02298,28.192905,30.036978,-56.350727,-39.037785,11.517449,52.048447,-82.98555,40.22513,39.08276,-64.86666,22.631615,39.659542,5.5250854,-36.41674,12.239091,19.985962,-9.155253,26.637005,25.460999,21.697542,-1.3912712,0.28935906,7.589682,11.791014,-6.2661433,2.7859895,-9.848985,18.454376,-4.727408,-5.118475,-10.758969,-3.6396205,4.1354017,11.698858,-4.4939137,9.798922,27.617546,14656,GSM1598497,0.004432667475171068,2015
-166.58461,22.26442,-88.91299,-73.38054,191.5216,-27.648602,-4.215427,67.80188,-82.06467,49.592487,-8.196491,-22.87294,-35.44176,2.2363093,20.053482,-51.10662,-43.153328,7.511977,66.38551,-86.810074,50.815754,40.57036,-66.1299,15.0494375,27.76428,8.817619,-27.554403,13.181474,24.689472,2.53398,8.480282,10.026585,12.7772045,9.529237,-1.5336436,2.9960365,-0.4517558,-2.861223,-8.049451,2.9217544,5.8864875,-7.3954544,0.5466017,-3.4185483,-4.7796035,7.1238885,2.827743,0.57532656,6.09625,-5.9186254,14776,GSM1598617,0.00429214349101828,2015
-182.93895,64.568275,-122.26706,83.38036,-79.0267,37.65205,24.40952,7.858878,-40.790165,123.46177,-5.326035,-31.121542,70.27264,28.889164,12.356849,-14.488092,-16.177065,2.6858242,18.465637,-17.77503,-58.202217,-12.551721,-3.5731673,-6.6395006,-4.662808,24.957787,1.709381,-7.7835016,8.507473,-16.488773,22.536852,-18.154736,12.89414,3.1847212,38.54958,-15.0311575,-0.9645447,4.823379,-1.4218268,10.362414,-13.788971,-22.93792,-14.535638,2.5202534,-1.9691538,6.2817216,8.969171,34.73335,4.3896337,-2.096967,14994,GSM1601816,0.006566138196646149,2015
44.91511,41.926117,201.92827,-27.12002,10.126728,45.532726,144.77505,62.803192,159.23074,71.96398,88.9663,8.745307,-30.818874,-69.28561,36.133446,50.6138,42.74331,10.680883,-15.491955,57.1684,-60.253086,58.702988,-18.850595,25.735292,-30.780552,-25.118444,42.28603,24.735832,63.833614,21.165586,70.88699,21.074022,-100.48837,38.467648,19.429993,85.81792,-12.076377,-23.304178,36.747047,-50.951622,43.258232,-75.90745,21.512894,44.240498,-15.225774,5.7453413,11.826313,-13.738734,57.1895,148.45901,15104,GSM1603045,0.13521442845025947,2015
-177.4758,-29.467163,-8.85931,-117.449524,134.94144,65.55989,-97.42335,2.4127607,-19.523245,33.216633,24.554409,-49.11528,18.775017,43.58743,-3.675646,-8.046689,36.29282,-62.574776,-5.7679677,-27.713982,1.9523252,-7.8614607,-12.526118,-37.72743,1.9863745,21.253452,-4.190913,3.1898153,-19.052036,-20.877045,10.923805,-43.727627,-12.953477,-13.829666,-5.8213186,4.6201344,3.9989865,-3.9561865,1.6469355,-2.8020854,23.317726,6.909059,26.975094,3.8439984,12.064584,-0.2651903,-5.451652,17.930832,18.424994,18.083532,15986,GSM1622591,0.0020660156935991252,2015
-188.28629,-152.08598,10.892756,-18.106096,-56.92434,129.68945,30.019945,35.56889,-32.27188,18.758287,-27.186832,11.212364,-13.677197,3.2885447,-21.429728,-27.13018,-28.825483,-15.28204,-54.186966,21.597454,2.7645006,25.15454,-7.413913,-11.531567,7.628065,17.568687,5.7835274,0.012498009,-0.6370011,3.094941,-14.768133,9.263006,9.662749,19.178057,-11.067328,-18.578617,5.5543404,-7.2890706,24.563513,-5.3358293,1.4432595,18.046581,20.849554,-12.13359,14.466177,17.31774,4.839299,-10.088785,15.013176,10.441326,16265,GSM1636060,0.019795841068091055,2015
-189.8297,125.98354,-147.97006,-30.163546,-37.53235,21.909771,-16.183905,5.959342,5.579094,-11.024216,-14.360878,-12.971055,-77.43801,19.371225,33.78955,21.081072,-3.007509,-62.806328,-14.146967,12.338585,24.105278,54.61577,17.741127,15.779348,19.76556,27.203049,-18.92228,-11.113345,-29.47334,-10.161976,17.826962,-4.057038,-36.04504,22.8186,-28.753448,-7.6217504,-23.602442,-19.361996,-22.52052,-4.0928855,-18.945408,-17.14261,-8.492815,20.858128,-12.399129,9.404744,22.23592,1.7197526,-9.1755495,0.49314886,16447,GSM1636840,0.0003867622394970267,2015
-190.63435,105.86077,-81.26318,-14.240645,-100.75285,3.0554283,-16.181696,-10.6148615,-9.320871,-7.3498387,-1.1654626,-30.059889,-20.443571,26.396126,9.027206,47.986626,-14.9535265,-42.99076,-36.829586,19.741583,24.703459,53.957306,13.415267,17.776485,34.622375,26.960207,5.52263,24.364119,-40.10349,4.109831,51.90943,12.178638,-45.607815,9.498138,-44.181618,-15.490113,-17.906178,-34.424297,-27.13332,-20.328117,-0.81657135,8.529697,-17.12834,12.8419895,-14.909105,7.210989,23.358906,-8.584413,3.5987992,-5.817502,16506,GSM1636899,0.0,2015
-192.4746,139.60559,-108.77099,-57.132942,-54.973324,35.5044,-2.136919,-1.9853863,-14.950291,6.866285,-10.199982,-39.999928,-24.063942,-5.8107133,25.110106,24.455175,-16.049698,-50.485493,-18.98934,-7.196743,22.51106,44.224487,14.247311,6.870167,30.48611,30.156546,5.539468,-3.4810326,-26.754984,6.522791,22.079138,11.269748,-57.774696,6.2039824,-48.907402,-8.53437,-19.37518,-31.350212,-26.896418,-23.397898,-21.229368,9.013174,-7.4921465,10.801213,-22.01849,3.6730516,15.1656065,-5.1132507,-3.3038945,5.4991603,16534,GSM1636927,0.0,2015
-161.57439,98.87511,-131.3454,-5.6628647,43.398315,6.183118,-52.339863,-10.497954,34.056694,31.54444,-13.488574,10.9071245,-41.92737,57.639935,-35.869236,78.24384,-46.810143,14.146022,-17.476278,4.388219,-30.06792,3.4420872,-22.521149,-40.18724,37.06181,5.7055306,-8.428556,-11.031448,30.332674,-19.663975,-24.577265,15.431957,8.98188,-12.1171,25.342964,-8.726177,19.011179,-6.779448,-5.1510873,1.8951342,-22.874012,-8.060055,13.988459,-3.1434393,-2.7319946,18.83699,-10.000563,10.016173,10.366242,-3.3153806,16564,GSM1640155,0.006066923116561458,2015
-27.32665,229.45033,-151.53033,-12.27029,70.55379,47.38927,5.143006,-12.655759,35.49937,-39.626595,-38.083374,53.738033,-33.017223,-3.336264,37.135063,-24.261812,56.110832,20.378906,-62.359684,-28.993355,22.80184,-16.89923,3.9037056,7.010799,-5.1155343,-1.8545412,23.877062,12.999791,18.542488,-13.769993,-11.102046,-4.633246,30.411007,2.3573499,8.049434,-5.093674,-2.2586334,-13.259998,-1.470991,-33.755283,38.351643,-4.983842,10.5868635,-11.808297,-11.285167,-25.785355,-3.6000779,-13.059215,18.985067,-17.728542,16581,GSM1641320,0.0061614052229566904,2015
898.0648,-30.657146,-13.700133,-15.836453,2.9760363,-14.634052,7.015244,10.133876,24.685715,8.370536,13.056198,2.0510318,-18.03576,-19.030499,7.0575023,2.7536142,10.973977,22.88678,-20.883163,-12.724469,9.483165,1.2715641,-16.301258,1.9750553,-6.973719,-3.6621218,0.019628072,5.4898796,1.965163,-19.729952,-0.32126448,-12.447672,-7.0362744,4.4599023,-3.8124218,-8.2154455,4.1011724,4.228466,4.961928,-9.722408,16.554674,-13.10026,10.757433,-1.7660941,-6.083276,15.019741,-2.3150744,-9.771581,5.5284734,-14.180095,16684,GSM1642812,0.25508777342452216,2015
457.21753,-3.8165607,59.58722,25.748549,7.4137483,-36.976852,40.682816,28.68891,72.59063,39.456356,33.57711,9.939463,-2.7261665,-40.227276,6.66264,2.617353,5.9299216,14.459241,-51.775776,-15.702468,4.6276374,1.5723096,-44.15071,10.698412,-34.88457,27.497803,-5.383017,-12.160942,2.2536304,-32.57501,2.698525,-8.685369,-35.232265,0.08689735,10.990316,5.8763237,8.160862,18.894548,4.138742,-7.7041044,16.697197,-7.992057,-16.532358,-1.1888249,-32.154438,16.972939,-2.8701854,-18.979977,25.849167,-38.6531,16689,GSM1642817,0.28685062965645236,2015
641.92004,-15.987702,36.95587,15.875981,-16.3071,11.578047,31.913738,12.293764,52.577675,25.77116,37.837223,-2.943053,-14.054034,-19.96756,8.405069,2.0183277,29.542248,16.63408,-40.5806,-14.961147,14.13632,17.648582,-33.758766,-0.8229573,-30.003569,-0.81389546,-5.1135583,8.224241,8.934449,-35.486835,5.335343,-8.890877,-25.389458,1.8728409,9.939232,5.0992837,9.645292,12.58865,10.1933365,-9.41096,19.081024,-0.585687,-1.0083771,-1.1971356,-22.80749,15.229848,2.1838427,-20.799768,16.232359,-21.75156,16709,GSM1642837,0.36065442731151276,2015
