gene_symbol,tsne_1,tsne_2
ENSG00000233824,-61.630802,-42.839336
ENSG00000233825,3.787315,11.822186
ENSG00000233826,-18.196766,33.42017
CCNQP1,5.8417244,-88.95652
MIR4280HG,71.21301,30.562363
RPL26P15,-41.522366,53.196014
EIF4HP1,-3.2099204,-48.72523
ZNF311,-3.6468236,-2.0780225
ENSG00000233832,-48.23463,-62.356583
ETF1P3,-8.225029,-67.75986
MACC1-DT,15.251683,32.2253
ENSG00000233835,-76.51793,-27.63846
ENSG00000233836,-7.8445697,67.26457
EIF3LP2,19.977514,-65.006096
DPH3P1,11.123726,-83.71392
ENSG00000233839,16.434858,-84.294876
PCDH9-AS4,-41.698654,2.7100348
HLA-C,73.54016,46.60184
ENSG00000233842,-17.916296,68.73995
CYCSP48,7.8629475,-90.551895
ENSG00000233845,-7.19359,56.27952
SELENOTP1,-2.9317882,-73.689995
ERCC8-AS1,-43.109875,50.22074
ENSG00000233848,-14.774043,48.296204
ENSG00000233849,2.0495913,-59.25028
ENSG00000233850,-14.705825,80.667305
LATS2-AS1,-23.925339,58.634254
ENSG00000233852,-46.44279,39.932594
ENSG00000233853,-31.368639,4.9728518
POU6F2-AS2,-3.115084,-11.398746
LINC01015,-91.429245,-28.398212
LINC02599,-14.264898,-16.47268
ADH5P4,-3.1783125,-64.26013
SHROOM3-AS1,21.694366,35.11027
MGAT2P1,-34.330917,-36.076164
ENSG00000233862,57.342655,38.27863
ENSG00000233866,22.774548,49.740078
SLC9B1P3,-47.528664,-63.414173
LLPHP3,-15.57237,-86.7842
RPSAP27,-70.14159,-61.20884
ENSG00000233870,-51.353912,34.800068
DLG5-AS1,34.567753,11.526282
TOR1BP1,-55.000294,-47.431442
RPL7P44,13.965496,-70.79441
MFN1P1,7.6293497,-86.161224
ENSG00000233875,-49.94489,30.899355
GAPDHP68,-8.8685255,-83.48571
ENSG00000233877,-14.220733,62.95757
NFYCP1,-68.13809,-52.758797
LINC01680,-69.68007,-25.86843
MDC1-AS1,-41.475555,-26.385145
ENSG00000233884,-36.362476,-52.68592
YEATS2-AS1,39.29302,-0.71988696
ENSG00000233887,-44.93592,-44.353813
MTCO2P17,-41.82405,10.149515
TCF19,29.959375,0.64402854
ENSG00000233891,-32.924545,-52.20158
PAIP1P1,-27.68347,-1.0952725
EZR-AS1,-14.275922,51.13295
ENSG00000233894,-55.4751,-7.648084
PDYN-AS1,-41.967354,66.801834
RPL17P35,-51.573475,-30.316614
LINC01503,68.51399,21.282948
ENSG00000233902,-25.034742,79.350716
HLA-E,96.72572,22.570436
LONRF2P2,-86.68025,-40.50714
ENSG00000233906,-47.868946,10.55571
LINC01761,62.15305,36.578945
ENSG00000233908,-52.809658,-12.946438
UBE2V1P4,-84.78538,-19.00291
GTF2F2P2,-63.557022,-29.034775
POU5F1,-12.790496,-29.70683
ENSG00000233912,23.586098,26.167809
RPL10P9,34.87714,-67.42925
UBE2Q2P10,0.98976856,-91.08736
ZDHHC20P1,-72.97589,44.841717
POTEB,-21.00355,-85.10518
ENSG00000233918,-65.12583,-18.356333
ENSG00000233919,-50.867523,-16.623661
ENSG00000233920,-41.45232,-34.00894
RPS15AP40,10.482293,-68.36842
LINC01694,68.67825,23.393509
RPSAP13,-7.675722,15.293835
TLE1-DT,25.397171,28.918076
RPS28,105.40351,-52.17119
ENSG00000233928,72.88772,29.961164
MT1XP1,-32.867672,43.667156
KRTAP5-AS1,6.689559,12.184727
TRIM40,-30.046946,18.978811
CTXN2,-7.1105924,-19.55384
ENSG00000233933,-30.510502,6.971992
RPL21P38,-77.70033,26.847427
ENSG00000233935,-24.434551,78.801056
ENSG00000233936,-10.646968,-34.742634
ENSG00000233937,55.369534,4.737471
RPL27AP4,13.188858,-87.20552
RPL12P45,-67.20191,-45.18398
ENSG00000233941,-12.119023,40.779728
ENSG00000233942,-29.58908,-19.327898
ENSG00000233943,-73.18937,-48.33828
LINC00265-3P,-73.61114,-54.22087
LINC02650,-58.265995,-48.42227
RPS29P4,-69.34268,-15.115872
ASS1P3,-12.420721,-63.47756
TRIM27,74.489876,18.227747
ENSG00000233950,-90.79342,-6.91973
RCC2P3,-45.411057,-47.5287
FTLP15,-35.243374,29.588936
ENSG00000233953,-33.31126,58.076614
UQCRHL,48.6633,0.3544995
AHCYP3,-48.08312,-32.29843
BTF3P6,-7.7775745,14.963287
ENSG00000233960,-60.310795,-37.11752
ENSG00000233962,-73.31879,-20.349718
ATP8A2P3,-5.9169593,41.28327
HLA-K,-25.080732,0.40039256
RPL15P4,-77.203926,14.926936
UBE2SP1,29.442635,-64.71825
ENSG00000233967,45.14549,15.542673
ENSG00000233968,58.738235,35.924156
ENSG00000233969,-53.716835,-46.030205
ENSG00000233970,-23.03944,11.443806
RPS20P10,-13.254254,-85.10035
RPL32P1,-31.857746,83.95288
LINC01360,8.818979,64.46305
ENSG00000233974,34.05934,26.856546
LINC02574,30.685429,-50.608875
ENSG00000233977,-31.579226,0.35677707
LINC02590,-40.698414,12.708898
RPL22P21,-30.949183,54.368755
FDPSP2,-11.303866,30.77043
ENSG00000233981,-28.145363,-35.728848
RPL7AP7,-8.538504,-74.4555
ENSG00000233983,-48.89376,-14.466941
RPSAP14,25.43721,-67.76894
LINC01681,-16.948458,24.293325
ENSG00000233987,14.040708,62.17904
UBDP1,-90.07425,-7.78395
ENSG00000233990,-31.611624,55.417908
DTD1-AS1,-13.0842285,58.418312
GDI2P2,-1.2346313,-4.914665
ENSG00000233995,-47.38627,-63.98019
KDM3AP1,-5.1355104,40.528805
LINC01425,-11.294233,40.10784
SETP5,-10.221517,63.11149
IGKV3OR2-268,-22.118544,96.46175
PPP1R18,16.43747,-45.145576
ENSG00000234001,-39.876728,-18.674974
MTATP6P27,-17.973616,44.801373
ENSG00000234004,8.1288185,-69.68848
GAPDHP22,-10.561992,2.9490383
DDX39B-AS1,-22.274576,33.01757
PPP1R2P2,-56.366486,-64.05651
RPL5P34,23.348501,-67.16272
MDC1,31.82253,-1.4591768
LINC02530,7.9385834,63.97227
GNG10P1,-52.493282,-13.870461
ENSG00000234017,21.408533,-78.04849
ENSG00000234019,-30.195412,35.240013
CHIAP3,-24.02787,-29.008383
ENSG00000234021,-46.792194,-0.46413136
ENSG00000234022,-11.222837,-34.85539
RBPMS2P1,-49.08685,25.175827
ENSG00000234026,-11.545097,-7.086596
EIF2AK3-DT,51.206398,11.977922
TMEM97P1,-50.719444,33.713654
RPS3AP44,24.100124,-68.15965
VARS2,32.87281,-2.522768
RAC1P8,-76.89211,-33.842083
ENSG00000234034,-1.1895722,52.72557
TXNP6,-0.9104987,26.640066
NDUFA5P7,-96.02555,-12.062424
RPL10P12,-6.20085,66.42495
ENSG00000234041,-42.319504,21.367147
ENSG00000234042,11.698614,44.729946
NUDT9P1,9.030368,10.934243
ENSG00000234044,-80.26564,-16.506126
TRIM26,32.36565,-3.7112567
CIAO2AP1,-51.716713,11.494586
ENSG00000234050,-16.663975,13.497837
LINC01673,-34.440773,-47.52305
ENSG00000234055,-64.30361,21.099583
LINC00463,8.476322,42.752663
LINC02569,-27.033237,14.40029
PPP1R11,53.41364,-7.825911
CASKP1,-65.21203,40.258507
EDDM3CP,-21.874716,57.1172
ENSG00000234061,-52.136845,33.531116
TM9SF5P,52.21985,12.927892
ENSG00000234063,-35.851242,-68.17285
PRAMEF29P,-85.64036,-35.654964
MTND4P26,-5.106245,55.443413
TAS2R62P,-51.925438,52.54503
RPL5P10,2.6891317,-68.47496
PAGE2,-21.143654,-43.688213
GAPDHP53,-59.795677,-36.630512
SPATA17-AS1,-13.316121,-37.82514
ENSG00000234071,-77.40419,-60.949505
GTF3C2-AS2,75.424736,11.646448
ENSG00000234073,-23.353346,62.72951
HLA-J,-12.550846,9.101733
RPL35AP,-74.78164,-40.516567
TPRG1-AS1,37.29799,59.163986
DDR1,47.99764,-27.354195
HCG27,-28.684734,70.248886
ENSG00000234080,20.343094,-68.872116
ELOCP10,-78.198524,-37.926052
DDX39B-AS1,-22.38493,33.11144
ENSG00000234083,12.169474,64.89017
ENSG00000234084,2.1654499,17.40887
ENSG00000234085,-28.153694,-46.80746
ENSG00000234087,-101.80321,5.8245387
RPS15AP7,-84.62295,-25.461037
ENSG00000234089,-13.640159,25.506433
ENSG00000234091,-36.820553,21.889568
OR2H4P,-80.436035,-17.77413
RPS15AP11,23.321949,-62.452164
HLA-N,-95.192955,3.588183
MOG,-45.274555,1.1164873
MTND4P11,-57.57444,49.872246
OR14J1,-33.585827,-79.031006
OR2W1,-85.83916,-30.645859
KRT19P4,-35.454594,-22.274733
ENSG00000234104,-51.70406,-31.616985
ENSG00000234105,-66.15447,-47.330006
SRP14P2,23.192108,-68.2602
TPT1P1,-2.2497303,-68.40893
ENSG00000234108,-3.1124012,-73.854485
RPL7P36,9.858667,-69.54629
TSPY25P,-85.19112,-24.607391
LINC02433,15.32516,40.52303
LEFTY3P,-29.927277,-9.305929
CCHCR1,29.929152,-4.2693977
ENSG00000234115,0.3608976,-60.098457
ENSG00000234116,-47.66554,-51.525562
ENSG00000234117,-28.247362,15.404373
RPL13AP6,-4.430858,66.12531
METAP2P1,-31.336372,-52.40568
ENSG00000234120,-66.24608,-1.0160468
GPM6BP3,-95.36573,-23.119698
TRBV22OR9-2,-91.74363,-12.686908
RHBDF1P1,9.161369,-85.337524
CSN1S2AP,-91.86489,-41.074715
EEF1GP8,13.264864,-66.141365
TRIM26,52.839104,-7.121166
HCCS-DT,55.15757,30.825645
AP2B1P1,12.000556,-79.91257
ELOCP8,-94.12864,0.7689705
ENSG00000234132,-49.156113,-6.610266
ENSG00000234134,3.358145,6.3802185
RPL23AP83,-4.500936,-60.699215
ENSG00000234136,-9.316228,63.566418
MUC21,-7.759254,-33.01873
ENSG00000234139,40.45487,46.143818
DDX39BP2,-65.33815,25.489569
ENSG00000234141,-0.5400631,10.18368
LINC01675,12.2354765,42.70654
UGT1A13P,-38.419136,-17.478542
COX6CP13,-42.498535,5.4791393
NAP1L4P3,8.754736,-65.3776
AKAP8P1,-24.607746,-42.165653
ENSG00000234147,48.206882,32.032406
LINC01961,6.974859,63.60769
ENSG00000234149,-51.70137,48.789574
ELOBP1,-5.6623344,-73.03048
HLA-DMB,-22.733612,78.50426
LINC02535,13.344155,-9.609025
ENSG00000234156,31.291142,42.97047
RPEP2,-85.48667,-33.965046
RBPMSLP,-23.36262,57.367462
ENSG00000234160,31.344093,2.3800693
PABPC5-AS1,-38.815178,-4.7861347
ENSG00000234162,-13.79148,60.566185
MTND4LP11,-72.08418,20.843294
HLA-DRB9,-84.06593,31.174393
ARHGEF19-AS1,26.666613,-49.5581
ELOBP4,-40.27323,21.157976
LINC01039,-53.881813,-27.427345
LINC01868,-48.868393,-37.319935
LINC02645,-33.09771,-51.94499
RNASEH1-DT,73.77867,17.635855
ENSG00000234172,-78.03797,-35.529087
ENSG00000234173,-15.340712,34.158184
ENSG00000234174,-19.554708,62.67309
ENSG00000234175,-1.3854157,9.859563
HSPA8P1,27.618307,-69.51381
LINC01114,-7.293989,-22.12301
DEFA11P,-82.17238,-24.036966
MTCYBP1,-82.62672,-26.791035
PIGO-AS1,-17.154013,0.21414784
ENSG00000234182,-17.008404,36.136883
H2AZ2-DT,5.6198907,52.403465
LINC01781,-22.557764,92.836296
ENSG00000234185,-8.182258,56.77907
C16ORF82,-15.992683,34.78834
AIMP1P1,-11.046566,26.859087
ENSG00000234189,-73.50249,-37.612583
ENSG00000234190,-50.15022,-42.63345
LINC01283,-30.707087,8.931429
RPS26P38,2.1036065,-73.233284
ACSL3-AS1,-23.742699,38.588585
OR14J1,-33.58498,-79.02914
ZBTB12,21.64295,-1.0066023
ETV5-AS1,-1.4646091,16.700415
LINC01191,12.63361,21.453047
ENSG00000234200,-33.435127,1.9455189
BMI1P1,2.9221392,-92.28988
H3P3,-65.4403,32.93483
ENSG00000234203,-0.67048925,21.141335
PIGPP2,-73.233765,-36.946133
ENSG00000234206,-15.490356,15.604895
LINC01830,-54.883705,-32.528004
ENSG00000234208,-25.832302,36.00281
ENSG00000234210,-20.195189,0.797345
ENSG00000234211,-18.82134,70.772385
FHP1,-3.6459022,-63.296124
CT66,-6.5768385,-13.158338
HNRNPA1P2,-14.239995,-67.31971
RBPJP7,-49.5646,-70.59524
MICB,-1.6151257,-0.18120398
CDCA4P4,-5.5405893,57.632996
LIX1L-AS1,57.208473,41.519882
ENSG00000234223,-37.235466,-26.831945
TMEM229A,18.317581,-33.709167
ENSG00000234225,-11.461864,2.9043145
NDUFS5P2,-60.483288,-20.594654
RPL7L1P1,-10.075033,-59.410465
NCLP2,13.463251,-86.78633
ZFX-AS1,2.9767141,9.39508
ANAPC1P4,-7.6020184,-51.229153
PDE4DIPP7,31.931612,44.609062
KCNH1-IT1,-13.598541,-7.284394
MTCO2P8,-71.30236,-34.790127
BOK-AS1,-5.4607115,21.191704
ENSG00000234238,-40.11489,66.21065
CFL1P8,-57.596943,-33.272984
ENSG00000234241,16.729815,-79.6539
DDX39BP2,-79.63298,29.08878
GPSM3,54.164906,58.769463
ENSG00000234244,-57.59641,-44.038788
DNAJB6P6,-51.0521,16.66099
COL11A2P1,-99.37183,-10.712726
HTATSF1P1,-31.754566,-44.15056
RPL7P13,12.3992405,-68.92638
ENSG00000234255,23.058153,56.626648
PTCD2P2,-49.481777,-53.118916
SOD2P1,-56.090775,9.349208
HSPA1L,21.650654,-57.119514
ENSG00000234259,-51.957054,-61.97693
HLA-DPA2,-81.0068,35.71301
ENSG00000234261,44.5972,39.74844
ENSG00000234262,-50.19013,-19.608398
MAP3K5-AS1,-0.53120154,69.61795
DEPDC1-AS1,10.181794,-2.3143125
LINC01723,-33.50963,-51.13639
TULP3P1,-42.721416,-41.95339
ENSG00000234268,31.152803,-65.3941
ENSG00000234269,-72.48776,-42.327694
RPL36P20,-56.26714,-26.006504
ENSG00000234271,-19.15669,46.16874
RPL30P2,-18.548676,50.452377
ENSG00000234273,-15.6761265,-30.21858
COX7BP2,-42.420643,28.960648
ENSG00000234275,-41.028275,-47.702206
SDR42E1P3,-66.32319,-22.134922
LINC01641,-36.774467,-53.939484
PRR20E,-28.006779,-59.18372
LINC01937,-44.341824,-26.854746
TSBP1,-58.62935,17.238405
LANCL1-AS1,19.77584,28.958298
ENSG00000234282,-34.026398,67.60896
LINC01731,-18.600029,-3.0206144
ZNF879,56.813007,14.213666
GAPDHP49,-39.513035,18.18818
ENSG00000234286,17.25012,8.649207
ENSG00000234287,29.557098,-62.75324
OR1AA1P,-55.361866,8.044776
H2BC12L,13.53683,-59.624264
ENSG00000234292,-25.555775,70.64975
BACH1-IT3,-23.553286,57.558273
ENSG00000234296,-25.996073,-40.320297
PSIP1P1,-8.42171,-82.38061
LINC00229,-47.869316,-37.687847
CLYBL-AS1,-44.59642,50.830147
SGO1P2,-53.46844,-52.82741
OR2J1,-33.16111,-78.40871
ENSG00000234306,-69.660355,-25.843327
LINC01878,-10.94642,47.667934
SLC25A18P1,-66.11154,-42.65585
ENSG00000234311,4.6123934,7.7572136
SAPCD2P4,-52.63338,-64.67628
HCG9,-60.101395,20.283083
OSTCP5,-15.732785,-59.293087
ENSG00000234318,2.749541,19.568693
RPS12P2,-4.581018,-75.22101
ST13P18,16.912647,-81.992744
LINC01505,29.144672,38.857334
RPL9P2,22.752615,-60.966885
MRPS10P2,-43.35009,50.553585
ZNF232-AS1,51.04582,5.473305
TNXA,-4.4982796,-45.387547
RPL7AP16,32.43128,20.435535
ENSG00000234331,-95.662895,-8.636965
BCAS2P2,-6.9173713,67.00469
CYCSP53,-78.450485,-34.133118
RPS4XP11,18.37013,-68.358505
JAZF1-AS1,23.786772,46.922382
ENSG00000234337,-14.736424,-86.08021
ENSG00000234338,28.095608,19.762417
ENSG00000234340,-24.939096,18.033468
NEU1,57.111725,-9.697048
ELF2P1,2.1442354,17.369675
OR11A1,-15.208881,31.849909
GLUD1P9,-65.646736,-41.33041
ERICH2-DT,57.678402,40.287086
OR2U2P,-94.24746,-25.2964
ENSG00000234352,54.910458,39.303673
ENSG00000234353,37.368546,-4.162501
RPS26P47,21.132809,-65.17344
FTH1P27,-63.35537,-30.993633
ENSG00000234356,-18.16509,-81.071106
RPL7AP42,-19.849426,58.597393
ELK1P1,-71.25406,-30.808123
ENSG00000234360,-52.72751,1.6775619
ENSG00000234361,-13.843373,59.652134
LINC01914,-13.602789,-15.356387
PPIAP27,-18.223743,-79.080734
ENSG00000234364,-100.901665,14.438407
ENSG00000234365,52.28273,60.799255
PFN1P3,-2.5112336,13.052837
TATDN1P1,-8.117275,65.03883
GTF2H4,30.294384,-2.5321636
RPSAP31,17.575083,-82.84053
HLA-DPA3,-65.31743,-7.1434712
SNX18P7,3.319455,0.28227833
UBTFL2,-43.26342,-62.781628
OBI1-AS1,17.494526,32.9619
ENSG00000234378,34.977173,42.513535
HMGB1P48,-9.491509,-71.828156
LINC01426,49.288418,32.45132
MED15P7,-26.542463,-45.77532
ENSG00000234382,-24.131712,-12.785392
CTBP2P8,2.572081,26.821932
LINC01049,-24.296856,-38.054733
RCC2P1,-30.529491,-0.042317048
OR7E162P,-22.410479,26.803885
ENSG00000234387,-46.243984,-41.855156
TXNP3,-73.43288,-66.41426
ENSG00000234389,-17.330774,71.068565
USP27X-DT,31.854979,5.9027867
ENSG00000234391,-72.560196,-53.86737
ENSG00000234393,3.3076634,13.398907
ENSG00000234394,10.583183,47.259697
ENSG00000234396,-29.030485,-6.0149117
PPIAP34,11.007045,-64.5523
ENSG00000234398,-60.1239,-32.528606
RBMY2XP,-76.48515,-36.43631
ELK2BP,-46.807438,-33.74628
SPRYD7P1,-73.09683,-47.4497
ENSG00000234405,21.705254,-4.1021976
ENSG00000234406,-47.350502,-25.722158
CCDC188,24.325623,8.991392
HCG14,-59.484253,43.507698
MPV17L2P1,-76.97889,-32.97332
RBMY1A1,-48.51025,-68.07429
RPL5P7,-68.13301,41.97039
ENSG00000234417,-96.32028,-12.269899
ENSG00000234418,-1.0846866,37.23216
CICP13,-37.951973,-56.06666
ZNF37BP,83.77672,12.979439
SLC25A5P4,-41.67988,-74.61202
UBE2WP1,4.1437616,-92.29336
LINC01250,7.181887,41.4712
ENSG00000234424,-4.3208404,46.729385
ENSG00000234425,-27.860622,19.189629
ENSG00000234426,24.135006,38.611126
ENSG00000234427,-31.59019,-13.77823
ENSG00000234428,27.391489,49.017784
ANKRD11P1,-29.469307,-54.5287
ENSG00000234431,14.911342,14.526774
LINC02983,35.32412,13.165271
VWA7,8.999386,-24.072117
LINC01432,-41.075573,-34.060474
ENSG00000234436,-27.713179,69.60863
KBTBD13,3.6593742,-19.94096
KRT18P2,-0.33145326,-54.35406
ENSG00000234441,-57.167206,18.656683
ENSG00000234442,-26.300217,-16.607567
LY6G6D,-41.950752,-20.466822
ZNF736,78.92788,13.439074
FGF14-AS1,-41.74212,2.9346356
ENSG00000234446,-19.131582,34.382748
ENSG00000234448,-88.42655,-25.51742
ENSG00000234450,13.836892,-80.32626
ENSG00000234451,-25.792793,-28.249313
SLC16A12-AS1,-56.54273,-8.74219
ENSG00000234455,-49.6312,-40.220238
MAGI2-AS3,78.99962,17.036388
ENSG00000234457,-44.407185,38.39902
OR7E130P,-66.55433,4.624745
ENSG00000234459,-14.891908,-8.543109
ENSG00000234460,-20.088388,-13.436248
ENSG00000234461,-90.20215,-22.462612
COX6CP12,-67.84644,22.160824
ENSG00000234464,-24.662455,-19.06514
PINLYP,63.816135,23.154259
HDGFL3P1,13.865788,61.306396
SLC25A1P2,-86.46714,-24.167803
CLDN34,-17.093407,-53.94573
ENSG00000234470,-101.426544,-14.556879
ENSG00000234471,-53.990913,-23.259363
ZNF101P2,-5.9965706,62.813084
MIR3663HG,-23.48628,25.382015
HSPA1A,30.853802,30.074638
LINC02765,4.8667755,49.134895
ENSG00000234477,-6.1982327,36.9334
ACBD3-AS1,11.742029,24.924706
AP1B1P1,-10.59067,43.086155
MTCO2P18,-63.223446,-40.89719
ENSG00000234481,-47.95146,-38.188976
ENSG00000234484,-18.037582,71.065315
OR7E46P,-43.611244,-59.43638
HLA-F,72.47016,50.289356
RPL27P6,5.192994,-71.08503
ALDH7A1P4,-80.05483,-12.038509
HNRNPA1P51,7.4413247,-64.43617
RPL34-DT,43.290417,35.894047
RHOXF1P1,24.157436,38.601135
SP2-AS1,50.231415,11.772458
TRIM27,52.045643,-11.216183
MRPS21P1,-74.3996,-58.574097
ERICH3-AS1,2.7794695,40.029133
RPL13AP20,32.25731,-67.45142
ENSG00000234500,16.053724,19.659632
FYTTD1P1,-29.981762,-22.636591
ENSG00000234503,-30.64279,-57.002163
ENSG00000234504,-25.454441,9.478175
LINC01506,41.960407,67.57261
BRD2,48.005524,9.864511
GPSM3,54.162178,58.765232
SOD1-DT,49.755226,35.20743
HLA-DQB3,-95.797264,-4.925378
C5ORF58,-1.7406799,75.82099
TLR12P,-36.358612,-52.792675
ENSG00000234513,13.298084,-68.90718
LST1,36.769836,61.56683
PPP1R2P1,-68.507484,54.0667
PTGES3P1,53.12595,60.70995
ENSG00000234519,-57.357826,-41.878174
ENSG00000234520,11.672162,47.47633
ENSG00000234521,-9.394399,-34.65123
ENSG00000234522,-41.987965,-44.36481
NDUFB1P2,-45.592957,40.536724
RPL12P43,-9.014262,-72.81492
PCDH9-AS1,-52.753662,1.0277601
SUMO2P1,-4.5317817,-56.626976
GAPDHP19,-71.108574,-55.689564
NFKBIL1,38.88128,-8.825772
CSNK1G2P1,-12.68771,65.29578
ENSG00000234535,-53.471222,-18.256298
ENSG00000234537,-5.845823,-2.240948
ZNF114P1,-85.49138,-15.884929
ATF6B,59.629436,1.1930859
ENSG00000234540,-60.106113,45.330204
CHEK2P5,-92.90004,-32.65975
ENSG00000234542,-59.986923,-35.910656
PTGES3P5,-57.464657,-27.737207
FAM133B,104.45511,-13.971608
LNCTAM34A,30.8474,7.3661447
LINC02020,22.853899,49.128643
ATAT1,37.209427,-10.031815
LINC01309,13.517327,47.438923
ENSG00000234553,11.598791,59.923584
LINC00701,-20.217875,26.209425
PPIAP90,-8.616066,28.298836
API5P1,11.212845,-83.47686
RPL22P7,1.0452486,-68.46426
OR10G8,-25.857769,-72.65485
TPMTP2,-19.913864,56.404224
HSPA8P20,-2.0447688,-90.159
COX6B1P1,-72.345566,-8.351554
RPL7AP71,-7.0368724,-71.7216
ENSG00000234567,-32.793682,-8.177058
BIN2P1,6.2402325,-70.950806
RAD1P1,-31.89584,-34.292603
ZFRP1,-51.25292,-47.030056
H2BP2,38.922997,65.48899
LINC01800,-21.778646,74.58827
ENSG00000234573,-74.39654,0.22725056
PAIP1P1,-18.279665,7.622642
CTSLP8,-40.12474,-35.449574
MTND1P26,-72.896614,-65.12405
SYNE1-AS1,-14.94646,-15.389264
ENSG00000234578,-36.41832,41.664963
ENSG00000234579,-68.66416,36.584225
ENSG00000234580,-60.100273,-31.818567
TSPY19P,-94.57402,-13.886782
ENSG00000234584,-3.2565289,17.999893
CCT6P3,72.183235,15.747329
ENSG00000234586,-25.91588,-39.085495
MRPL50P1,-20.294142,-30.509108
FABP5P14,-49.12533,-14.237278
ENSG00000234589,24.396263,-67.55078
GNG5P5,-83.52666,-15.61567
TJAP1P1,-48.30253,4.3676915
KAZN-AS1,8.968087,40.30127
ENSG00000234594,-86.79605,20.947588
ENSG00000234595,-32.252064,-52.206917
ENSG00000234597,-18.345907,31.944914
HCG9,-37.604298,68.33531
CHRM3-AS1,-51.948437,5.9993806
MCIDAS,11.201706,-4.245462
ENSG00000234604,-29.423426,41.696205
PSORS1C2,3.1069553,-44.892254
ENSG00000234607,-19.409609,54.773266
MAPKAPK5-AS1,78.20716,14.388559
OR2AT2P,-92.5006,-38.660652
H2AZP5,-71.60052,-54.28314
ENSG00000234613,-67.15003,-45.82023
C2CD4D-AS1,20.112297,10.059731
JRK,79.645294,-27.91218
SNRK-AS1,34.431614,20.88888
RPSAP9,19.959026,2.3811378
RPL7P11,25.088076,-74.46981
PUDPP1,-53.113033,-15.168754
ENSG00000234622,-33.392914,62.8744
MOG,-45.71259,1.0375897
ENSG00000234624,-14.380337,-87.239105
LINC00380,-65.360176,-25.034288
ENSG00000234626,-29.996298,12.139837
NUS1P3,-43.49161,-67.88848
WDR82P1,-10.3829365,-63.001633
ENSG00000234630,31.104147,14.413409
NECAP1P2,-31.084452,48.80224
LINC02093,10.381012,68.203
MED14OS,31.558275,5.0633655
RPS19P6,-80.9619,37.96449
ENSG00000234638,-26.128263,34.66752
ENSG00000234639,7.6490335,-89.18216
ENSG00000234640,-17.054655,38.883907
PPP1R2P1,-68.56741,53.954067
OTX2P1,-76.32762,-28.76305
YWHAEP5,17.60333,-74.45961
ENSG00000234646,-62.622257,-30.640297
ENSG00000234647,11.337549,59.341522
ENSG00000234648,-87.3949,20.878033
PCCA-AS1,13.042844,43.72111
BAG6,64.28995,-21.246412
AGPAT5P1,-77.47009,-63.024216
LRRTM4-AS1,-42.256912,1.7874004
OR7E155P,-43.841587,-66.00656
ENSG00000234658,-6.869246,-75.282104
LINC00440,-15.566208,25.796734
CHL1-AS1,-40.12173,4.1910048
LINC01934,59.318157,47.895172
HMGN2P5,29.10475,-64.307014
LERFS,48.02844,30.49833
ACTL11P,6.6111875,61.848167
ATP6V1G2,6.5815206,-0.24418418
ZFP57,-3.8161657,-52.41034
OR6C64P,-69.04356,-31.296474
MTCYBP5,0.45284292,-90.460144
ENSG00000234673,-55.97203,31.321156
TCF19,24.576841,1.0537975
ENSG00000234675,-49.16903,9.252896
IFT74-AS1,-16.810038,-0.7445199
ENSG00000234677,-48.05538,-38.42744
ELF3-AS1,71.30452,19.836676
VN2R3P,-34.643475,-50.321472
HCG4P8,-67.677345,-14.516686
VDAC2P4,-51.6245,-30.477812
ENSG00000234683,1.4877232,-70.25407
SDCBP2-AS1,69.27514,17.518492
NUS1P2,4.018485,-4.737469
ENSG00000234686,-14.3494835,31.96024
CACNG2-DT,-39.86032,-1.1796842
EPCAM-DT,58.482006,32.188675
ENSG00000234692,-9.669581,-35.095943
RIPOR3-AS1,-28.812014,-20.08506
CDC20-DT,23.281673,6.3219023
TFPI2-DT,3.4301343,49.908573
GPR50-AS1,-37.130672,-7.9165683
ENSG00000234698,-19.08233,-13.602483
ENSG00000234699,-0.91645104,10.552523
MTCO1P8,-45.329735,47.284492
PRDX3P3,-69.402916,-37.80319
VDAC1P3,7.170569,-84.92071
ENSG00000234703,-23.737242,-18.2029
BRD2,68.37336,-24.338923
HMGA1P4,23.90568,25.049803
PRUNEP1,-8.068128,-68.062836
SEC61G-DT,4.9662232,49.148697
UPF3AP3,31.232422,63.096355
ENSG00000234710,7.4663105,60.14376
TUBB8P11,-19.936014,-56.742733
ENSG00000234712,-81.98744,-26.424305
ENSG00000234713,-62.754913,-26.421917
ENSG00000234714,-3.3832202,51.524414
SLC26A5-AS1,9.280085,42.51769
ENSG00000234716,-77.87463,-32.241817
TMEM212-AS1,33.24034,39.646717
ENSG00000234718,-8.502373,65.71373
NPIPB2,74.699326,10.23136
ATP5F1AP8,-10.60836,-72.59892
LINC02092,-33.27421,-51.2354
LINC01287,59.667812,29.904621
ENSG00000234723,-53.064762,-8.256619
HDAC1P1,-39.75481,17.408827
ENSG00000234726,-48.084072,-50.59208
SNHG32,67.75254,-15.727509
AGER,37.519413,-4.3429723
ENSG00000234730,-58.74782,-48.02821
MTND4LP16,-79.34795,-16.8923
RPEP5,-64.16978,1.622631
ENSG00000234735,-2.8091671,-71.464584
FAM170B-AS1,-33.544712,73.409195
KRT18P15,-7.124857,31.725958
